age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,isVIP,isVerified,city,countDetails,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online
20,10,4930,80,1,1,0,0,1,811,0.920000017,0,0,0,0,145,0,1,0
19,11,5520,413,1,0,0,0,0,1089,0.959999979,0,0,0,0,29.29999924,0,1,0
19,16,4979,181,1,1,1,0,0,94,1,0,0,0,0,1.399999976,0,1,0
20,3,5981,586,1,0,0,0,0,1001,0,0,0,0,0,52.90000153,0,1,0
19,4,7232,191,0,1,0,0,0,891,0.920000017,0,0,0,0,149,0,1,0
26,2,1256,15,1,0,0,0,0,94,0,0,0,0,0,307,0,0,1
26,12,4348,465,1,1,1,0,0,653,0.540000021,0,0,0,0,245,0,1,1
21,2,1851,31,1,1,0,0,1,750,0.620000005,0,0,0,0,145,0,1,0
21,5,1552,21,1,1,1,0,1,281,0.400000006,0,0,0,0,143,0,1,0
21,3,1873,195,1,1,1,0,0,1005,0.769999981,0,0,0,0,17,0,0,1
21,6,2301,36,0,1,0,0,0,177,0.620000005,0,0,0,0,138,0,0,0
23,1,3329,156,0,1,0,0,0,579,0.039999999,0,0,0,0,148,0,0,1
23,10,4779,58,1,1,0,0,0,901,0.879999995,0,0,0,0,212,0,1,0
21,1,1343,28,1,1,1,0,1,94,0.150000006,0,0,0,0,77,0,1,1
23,4,4803,169,0,1,0,0,0,143,0.899999976,0,0,0,0,492,0,1,1
24,2,6316,111,1,1,1,0,0,94,0.730000019,0,0,0,0,447,0,0,1
20,3,5089,134,1,1,1,0,1,330,0.800000012,0,0,0,0,182,0,1,1
22,4,502,11,1,1,0,0,0,998,0.850000024,0,0,0,0,69.09999847,0,1,0
20,4,8463,479,1,1,1,0,0,1105,0.850000024,0,0,0,0,135,0,1,0
19,12,10102,689,0,0,1,0,0,1024,0.579999983,0,0,0,0,156,0,1,0
21,3,977,9,1,1,1,0,0,1021,0.689999998,0,0,0,0,160,0,1,0
22,9,4267,127,0,0,0,0,0,1105,0.5,0,0,0,0,178,0,0,1
22,5,2738,76,0,1,0,0,0,1105,0.5,0,0,0,0,173,0,1,1
21,14,3809,145,0,1,0,0,0,72,0.959999979,0,0,0,0,135,0,1,0
20,3,567,5,0,1,0,0,0,83,0,0,0,0,0,171,0,0,0
20,4,2991,115,1,1,0,0,0,666,0.850000024,0,0,0,0,149,0,1,1
22,1,6416,160,1,0,0,0,0,1105,0,0,0,0,0,0,0,1,1
21,8,5107,352,0,1,0,0,0,318,0.689999998,0,0,0,0,60.90000153,0,1,0
22,1,1534,38,1,1,1,0,0,94,0.769999981,0,0,0,0,320,0,1,1
24,5,10368,353,1,1,1,0,1,404,0.730000019,0,0,0,0,354,0,1,1
24,1,4610,121,1,0,0,0,0,94,0.270000011,0,0,0,0,77,0,1,0
21,6,4821,138,0,1,1,0,0,156,0.810000002,0,0,0,0,102,0,1,0
23,3,2123,71,1,0,0,0,0,323,0.689999998,0,0,0,0,434,0,0,1
19,3,63,1,0,1,1,0,0,330,0.730000019,0,0,0,0,185,0,1,1
21,12,1846,33,1,1,1,0,0,372,0.620000005,0,0,0,0,169,0,1,0
19,4,3764,76,0,0,1,0,1,579,0.649999976,0,0,0,0,151,0,1,0
21,3,3520,80,1,1,1,0,0,5,0.769999981,0,0,0,0,145,0,1,0
24,16,8354,179,0,0,1,0,1,1075,0.879999995,0,0,0,0,139,0,0,1
20,1,10262,304,1,1,1,0,0,957,1,0,0,0,0,82.80000305,0,1,1
19,11,4558,77,0,1,1,0,1,1075,1,0,0,0,0,116,0,1,0
22,8,2647,69,0,0,1,0,0,1077,0.730000019,0,0,0,0,156,0,1,0
25,8,6402,222,0,1,0,0,1,194,0.959999979,0,0,0,0,130,0,1,0
20,3,3658,170,0,1,0,0,0,491,0.769999981,0,0,0,0,66.90000153,0,1,0
19,5,3238,80,1,1,1,0,1,309,0.959999979,0,0,0,0,213,0,1,0
20,7,8655,148,1,1,1,0,1,94,0.5,0,0,0,0,135,0,1,0
22,4,8858,282,0,1,0,0,0,1105,0.379999995,0,0,0,0,173,0,1,1
25,3,1808,198,1,1,0,0,0,332,1,0,0,0,0,50.20000076,0,0,0
25,0,0,0,1,0,0,0,0,94,0,0,0,0,0,0,0,0,1
21,4,3953,81,1,1,1,0,0,939,0.230000004,0,0,0,0,177,0,1,0
20,2,3172,82,1,0,0,0,0,737,0,0,0,0,0,101,0,0,0
19,3,3245,112,0,1,0,0,0,920,0.419999987,0,0,0,0,68.40000153,0,1,1
24,5,4792,149,1,0,0,0,1,72,0.189999998,0,0,0,0,137,0,1,0
19,5,15529,291,1,0,0,1,1,233,0.959999979,0,0,0,0,129,0,1,0
20,2,3219,52,1,1,1,0,0,330,0.189999998,0,0,0,0,186,0,1,0
24,2,1527,45,0,1,0,0,0,94,0,0,0,0,0,96,0,0,1
20,3,5290,152,1,1,1,0,0,945,0.379999995,0,0,0,0,0,0,1,1
22,2,5077,125,1,0,0,0,0,156,0.310000002,0,0,0,0,110,0,1,0
24,5,906,27,1,1,1,0,0,1105,0.379999995,0,0,0,0,173,0,1,0
23,2,826,27,0,0,0,0,0,889,0.150000006,0,0,0,0,160,0,0,0
23,9,8499,180,0,1,0,0,0,94,0.920000017,0,0,0,0,96.69999695,0,1,0
20,5,13590,271,1,1,0,0,1,515,0.460000008,0,0,0,0,173,0,1,1
24,2,793,13,0,0,1,0,0,1045,0.850000024,0,0,0,0,174,0,1,0
19,5,2216,35,1,1,0,0,0,772,0.959999979,0,0,0,0,231,0,1,0
20,6,4408,266,1,1,0,0,0,528,0.959999979,0,0,0,0,52.90000153,0,1,0
24,2,204,4,0,1,0,0,0,94,0,0,0,0,0,38.20000076,0,1,0
23,4,80,0,1,0,0,0,1,94,0.879999995,0,0,0,0,77,0,1,0
25,2,7552,500,1,1,1,0,1,350,0.899999976,0,0,0,0,51.59999847,0,1,0
24,1,1363,27,1,1,0,0,0,482,0.419999987,0,0,0,0,492,0,0,1
25,6,7835,340,1,1,0,0,0,327,0.810000002,0,0,0,0,488,0,1,1
19,4,5574,215,1,1,0,0,1,7,0.270000011,0,0,0,0,128,0,1,0
19,4,1816,174,0,0,0,0,0,94,0.810000002,0,0,0,0,60.79999924,0,0,1
22,3,3502,83,0,1,1,0,0,330,0.039999999,0,0,0,0,184,0,1,1
22,9,4484,347,0,1,0,0,0,806,0.5,0,0,0,0,4.800000191,0,1,1
22,1,5039,117,1,1,0,0,1,510,0.189999998,0,0,0,0,220,0,1,0
21,25,11303,644,1,1,1,0,1,236,0.879999995,0,0,0,0,169,0,1,1
26,6,10861,383,1,1,1,0,0,636,0.879999995,0,0,0,0,402,0,1,1
21,3,3219,123,1,1,1,0,0,31,0,0,0,0,0,52.79999924,0,0,0
22,2,1618,61,1,0,0,0,0,146,0.699999988,0,0,0,0,159,0,1,1
23,2,4297,221,0,1,0,0,0,94,0,0,0,0,0,78.09999847,0,0,0
22,3,1159,85,1,0,0,0,0,1025,0.920000017,0,0,0,0,35,0,1,0
21,1,8,0,1,1,0,0,0,906,0.400000006,0,0,0,0,0,0,0,0
19,2,1612,14,0,1,0,0,0,1069,0.879999995,0,0,0,0,124,0,1,1
25,4,6411,348,1,1,1,0,0,457,0.850000024,0,0,0,0,140,0,0,1
19,4,3283,101,1,1,0,0,0,923,0.540000021,0,0,0,0,76.5,0,1,0
19,8,1931,29,1,0,0,0,0,454,0.649999976,0,0,0,0,114,0,1,1
25,4,3706,371,1,1,0,0,1,169,0.649999976,0,0,0,0,54.40000153,0,1,0
25,9,1394,88,1,1,1,0,0,982,1,0,0,0,0,327,0,1,1
19,6,2979,151,0,1,0,1,0,122,0.810000002,0,0,0,0,53.20000076,0,1,1
20,9,1768,41,0,1,0,0,1,719,0.810000002,0,0,0,0,178,0,1,0
25,7,3699,247,0,1,0,0,0,34,0.230000004,0,0,0,0,56.70000076,0,0,1
24,0,17,1,1,1,0,0,0,149,0.5,0,0,0,0,355,0,1,0
21,4,5903,297,1,1,1,0,1,581,1,0,0,0,0,160,0,1,0
26,6,4415,376,0,1,1,0,0,687,1,0,0,0,0,244,0,1,1
21,3,3576,104,0,1,1,0,0,94,0.769999981,0,0,0,0,80.90000153,0,0,1
23,1,1819,75,0,1,0,0,0,199,0.270000011,0,0,0,0,21.5,0,1,0
24,7,7275,581,0,0,0,0,1,528,1,0,0,0,0,1.799999952,0,1,0
23,4,5953,120,1,0,0,0,1,323,0.850000024,0,0,0,0,428,0,0,1
22,7,4991,145,1,1,0,0,1,242,0.959999979,0,0,0,0,167,0,1,0
24,5,4435,114,0,1,0,0,1,374,0.850000024,0,0,0,0,139,0,1,0
22,8,4920,138,1,0,0,0,0,528,0.079999998,0,0,0,0,1,0,1,0
23,4,1254,77,1,1,1,0,0,245,0.920000017,0,0,0,0,43.40000153,0,1,1
23,23,8503,410,1,1,1,1,1,976,1,0,0,0,0,181,0,1,0
22,5,1611,127,1,0,0,0,1,138,0.879999995,0,0,0,0,182,0,1,1
23,3,3530,105,1,1,0,0,0,94,0,0,0,0,0,0,0,1,1
23,5,3280,124,1,1,0,0,1,581,0,0,0,0,0,158,0,1,0
19,3,2675,120,1,1,0,0,1,562,0.5,0,0,0,0,23.20000076,0,1,0
22,3,4248,101,1,0,0,0,0,482,0.689999998,0,0,0,0,491,0,1,1
20,5,1296,11,1,0,0,0,0,525,1,0,0,0,0,134,0,0,0
21,3,3450,193,1,0,0,0,1,628,0.959999979,0,0,0,0,130,0,1,0
21,9,5806,121,1,1,1,0,1,579,0.689999998,0,0,0,0,135,0,1,0
22,1,1507,73,1,0,0,0,0,94,0,0,0,0,0,317,0,1,1
22,1,1134,25,0,1,1,0,0,957,0.460000008,0,0,0,0,79.19999695,0,0,0
23,3,3417,220,1,1,1,0,0,1113,0.540000021,0,0,0,0,173,0,0,0
21,1,276,8,0,1,0,0,0,868,0.920000017,0,0,0,0,50.29999924,0,1,0
22,3,4190,271,1,1,1,0,1,372,0,0,0,0,0,165,0,0,1
20,3,2716,177,0,1,0,0,0,659,0,0,0,0,0,47.40000153,0,1,0
23,1,2544,184,1,1,0,0,0,36,0.230000004,0,0,0,0,47.29999924,0,1,0
24,6,5584,205,0,0,0,0,1,923,0.5,0,0,0,0,102,0,0,1
19,10,3706,190,1,1,0,0,0,34,0.920000017,0,0,0,0,92.69999695,0,1,1
24,2,4877,498,0,0,1,0,0,1089,0.769999981,0,0,0,0,999,0,1,0
23,3,3810,104,1,1,1,0,0,617,0.879999995,0,0,0,0,0,0,1,0
22,3,4997,305,1,1,1,0,0,353,0.579999983,0,0,0,0,50.90000153,0,1,0
21,6,2042,132,0,1,0,0,0,80,0,0,0,0,0,78.80000305,0,0,1
24,4,2925,145,1,0,0,0,0,329,0.189999998,0,0,0,0,77.90000153,0,0,1
22,9,3300,172,1,1,1,0,0,1,0.649999976,0,0,0,0,366,0,0,0
20,7,4840,282,0,1,0,0,0,64,0.270000011,0,0,0,0,145,0,1,1
25,12,5205,250,1,0,0,0,1,72,0.850000024,0,0,0,0,167,0,1,1
23,4,3723,91,1,1,1,0,0,1105,0.850000024,0,0,0,0,181,0,1,1
22,2,5488,130,1,1,0,0,0,353,0.850000024,0,0,0,0,54.70000076,0,1,0
23,2,2214,31,1,1,0,0,1,907,0.5,0,0,0,0,149,0,1,1
19,18,3962,117,1,0,0,0,1,72,0.850000024,0,0,0,0,137,0,1,0
24,8,6563,276,1,0,0,0,1,520,0.769999981,0,0,0,0,312,0,1,1
24,0,18,0,1,1,1,0,0,329,0,0,0,0,0,75,0,0,1
24,4,3079,122,1,1,1,0,0,72,1,0,0,0,0,139,0,1,0
22,4,5094,300,0,0,0,0,0,94,0.730000019,0,0,0,0,73.80000305,0,1,1
22,0,165,3,1,1,0,0,0,1059,0.189999998,0,0,0,0,407,0,1,1
24,7,3911,91,0,1,0,0,1,543,0.730000019,0,0,0,0,149,0,1,1
23,9,3930,103,1,1,0,0,1,274,0.959999979,0,0,0,0,131,0,1,0
24,2,351,4,0,1,0,0,0,66,0.349999994,0,0,0,0,169,0,0,1
23,3,2979,73,1,0,0,0,0,94,0.879999995,0,0,0,0,117,0,1,1
20,7,2812,202,1,0,0,1,1,775,0.850000024,0,0,0,0,47.29999924,0,1,0
23,1,544,9,1,1,1,1,0,748,0.730000019,0,0,0,0,315,0,1,1
24,13,7943,219,1,0,0,0,0,363,0.850000024,0,0,0,0,182,0,1,0
22,9,9651,318,0,0,1,0,1,810,0.879999995,0,0,0,0,143,0,1,1
24,5,285,0,1,1,1,0,0,953,0.920000017,0,0,0,0,193,0,1,0
24,17,7217,719,0,0,0,0,0,579,0.419999987,0,0,0,0,140,0,1,0
22,1,4400,106,1,1,1,0,0,330,0.150000006,0,0,0,0,174,0,1,1
23,6,9931,759,1,0,0,0,0,252,0.879999995,1,0,0,1,254,0,1,1
19,4,3885,49,1,0,0,0,0,999,0.310000002,0,0,1,0,192,0,0,0
20,2,2028,48,1,0,0,0,1,1105,0.879999995,0,0,0,0,168,0,1,0
23,5,1170,19,0,1,0,0,1,687,1,0,0,0,0,243,0,1,0
22,14,6865,448,1,0,0,0,1,709,0.850000024,0,0,0,0,103,0,0,0
22,3,928,0,0,0,0,0,0,94,0,0,0,0,0,89.80000305,0,1,0
20,8,2321,76,1,0,0,0,0,560,0,0,0,0,0,171,0,0,1
19,4,1163,116,1,1,1,0,1,227,0.540000021,0,0,0,0,46.09999847,0,0,0
19,7,4217,89,0,1,0,0,0,1105,0.810000002,0,0,0,0,171,0,1,0
25,2,4017,157,0,1,0,0,0,581,0,0,0,0,0,169,0,1,0
24,9,3608,138,1,0,0,0,0,980,0.649999976,0,0,0,0,168,0,0,1
24,1,1064,48,1,1,1,0,0,353,0,0,0,0,0,50.70000076,0,0,0
19,5,3861,92,0,1,0,0,0,94,0.310000002,0,0,0,0,77,0,1,0
20,2,1728,81,0,1,0,0,0,660,0,0,0,0,0,49.5,0,1,0
24,7,5086,108,1,1,0,0,1,947,0.769999981,0,0,0,0,145,0,1,1
23,1,1068,36,1,1,1,0,0,323,0.349999994,0,0,0,0,428,0,1,1
22,11,3683,278,0,0,1,0,1,431,0.959999979,0,0,0,0,151,0,1,0
24,1,1777,83,1,1,1,0,0,848,0.620000005,0,0,0,0,343,0,1,0
19,2,2130,73,1,1,1,0,0,155,0.620000005,0,0,0,0,31.5,0,1,1
21,9,6624,138,0,1,0,0,1,479,0.540000021,0,0,0,0,174,0,1,0
19,6,3960,318,1,1,1,0,0,563,0.620000005,0,0,0,0,51.79999924,0,0,1
20,2,727,18,1,1,0,0,0,105,0.730000019,0,0,0,0,83.40000153,0,1,1
22,1,1638,59,1,0,0,0,0,108,0.579999983,0,0,0,0,326,0,0,1
19,5,4048,268,0,0,0,0,0,107,0.959999979,0,0,0,0,82.90000153,0,1,0
19,3,5199,234,0,1,0,0,0,353,0.810000002,0,0,0,0,52,0,1,0
22,3,1085,32,1,1,0,0,0,581,0.850000024,0,0,0,0,162,0,1,1
24,12,12272,766,1,1,1,0,1,928,0.579999983,0,0,0,0,337,0,1,1
21,5,3981,107,1,1,1,0,0,1105,0.5,0,0,0,0,168,0,1,0
21,9,8544,325,1,1,1,0,0,581,0.079999998,0,0,0,0,161,0,1,0
22,8,1276,67,0,1,0,0,0,928,0.850000024,0,0,0,0,339,0,1,1
22,11,1541,26,0,0,0,0,0,377,0.879999995,0,0,0,0,167,0,0,0
24,2,3109,143,1,1,1,0,0,219,0.699999988,0,0,0,0,48,0,1,1
22,3,3941,127,1,0,0,0,0,1093,0.5,0,0,0,0,234,0,1,1
25,0,47,1,0,1,0,0,0,323,0,0,0,0,0,422,0,0,1
19,4,3548,225,1,1,0,0,0,528,0.920000017,0,0,0,0,19.79999924,0,1,1
21,23,10231,548,1,0,0,0,0,975,1,0,0,0,0,164,0,0,0
26,3,3077,98,1,0,0,0,0,307,0.769999981,0,0,0,0,312,0,1,1
25,3,2675,148,1,1,1,0,0,482,1,0,0,0,0,492,0,1,1
21,3,803,10,1,1,1,0,0,699,0.810000002,0,0,0,0,204,0,1,0
22,4,763,19,0,1,0,0,1,94,0.579999983,0,0,0,0,360,0,1,1
21,7,1829,75,0,0,1,0,1,900,0.879999995,0,0,0,0,86.5,0,1,1
20,4,980,27,1,1,0,0,0,309,0.769999981,0,0,0,0,213,0,1,0
22,11,1652,59,0,1,1,0,0,491,0.689999998,0,0,0,0,65.69999695,0,1,0
23,1,1400,37,0,0,1,0,0,72,0,0,0,0,0,135,0,0,1
23,1,4836,272,1,1,0,0,0,155,0.039999999,0,0,0,0,48.90000153,0,1,1
23,3,4209,148,0,1,0,0,0,923,0,0,0,0,0,93.80000305,0,0,0
22,6,2237,37,1,0,0,0,0,470,0.5,0,0,0,0,175,0,1,0
24,5,6993,279,1,0,0,0,0,1022,1,0,0,0,0,225,0,1,0
19,4,364,13,1,0,0,0,1,687,0.920000017,0,0,0,0,244,0,1,0
19,5,5103,95,0,0,0,0,0,803,0.769999981,0,0,0,0,161,0,1,0
20,10,5912,129,0,1,0,0,0,581,0.920000017,0,0,0,0,164,0,1,0
20,5,6640,204,0,0,1,0,0,485,0.879999995,0,0,0,0,87.5,0,1,1
23,4,2784,225,0,1,0,0,0,710,1,0,0,0,0,177,0,0,0
22,4,1513,41,1,1,0,0,1,1091,0.620000005,0,0,0,0,159,0,1,1
21,5,1425,73,1,1,1,0,0,94,0.959999979,0,0,0,0,1.600000024,0,1,0
23,4,5338,179,1,1,1,0,1,805,0.879999995,0,0,0,0,139,0,1,1
19,1,2119,139,0,1,0,0,0,353,0.879999995,0,0,0,0,52.70000076,0,1,0
24,3,1353,29,0,0,0,0,0,94,0.620000005,0,0,0,0,81,0,1,0
25,3,1766,38,0,1,0,0,0,326,0.5,0,0,0,0,173,0,1,0
21,7,3052,143,1,1,1,0,0,94,0.079999998,0,0,0,0,76.40000153,0,1,1
21,6,1039,54,1,1,0,0,1,528,0,0,0,0,0,0.699999988,0,0,0
21,11,4539,232,1,1,0,0,1,923,0.920000017,0,0,0,0,101,0,0,0
24,4,2599,163,1,1,1,0,1,608,0.699999988,0,0,0,0,56.90000153,0,0,0
25,14,2853,65,1,1,0,0,0,820,0.920000017,0,0,0,0,180,0,1,0
23,5,2960,132,1,1,0,0,0,94,0.419999987,0,0,0,0,74.40000153,0,1,1
22,4,534,13,0,0,1,0,0,210,1,0,0,0,0,181,0,1,0
21,6,4807,209,1,1,0,0,1,389,0.579999983,0,0,0,0,80.40000153,0,1,1
21,6,4174,176,0,1,0,0,0,579,0.579999983,0,0,0,0,149,0,1,1
24,2,2378,214,1,1,0,1,0,235,0.730000019,0,0,0,0,403,0,1,1
22,3,3468,280,0,1,1,0,0,528,1,0,0,0,0,8.199999809,0,1,0
20,3,1898,86,0,0,0,0,0,384,1,0,0,0,0,153,0,1,0
19,5,2435,123,0,1,0,0,0,528,0.5,0,0,0,0,20.89999962,0,1,0
24,4,2348,110,1,1,0,0,0,113,0.540000021,0,0,0,0,320,0,1,1
19,2,1468,28,1,1,0,0,0,499,0.920000017,0,0,0,0,0,0,1,0
22,5,1964,78,0,1,0,0,0,769,0.349999994,0,0,0,0,306,0,1,1
24,2,3782,147,1,1,0,0,1,105,0.349999994,0,0,0,0,129,0,1,1
21,5,4913,416,1,0,0,0,0,538,0.850000024,0,0,0,0,192,0,1,1
24,4,3828,797,0,0,0,0,0,12,0.920000017,0,0,0,0,346,0,1,1
19,3,3954,212,1,0,0,0,0,94,0.189999998,0,0,0,0,76.19999695,0,1,1
20,2,1157,26,1,0,0,0,0,94,0,0,0,0,0,80.59999847,0,0,0
23,5,2914,56,1,1,1,0,0,323,0.850000024,0,0,0,0,430,0,1,1
19,11,6853,384,1,1,1,0,1,447,0.270000011,0,0,0,0,81.59999847,0,0,1
22,6,3696,253,1,1,0,0,0,535,0.649999976,0,0,0,0,57.59999847,0,1,1
20,6,2922,230,1,0,1,0,0,528,0.850000024,0,0,0,0,2.099999905,0,1,0
19,3,3625,68,1,1,1,0,0,937,0.689999998,0,0,0,0,154,0,0,1
25,2,439,14,0,1,0,0,0,482,0.730000019,0,0,0,0,492,0,1,1
22,4,4460,252,1,1,0,0,1,94,0.230000004,0,0,0,0,177,0,1,0
21,8,2088,156,0,1,0,0,1,908,0.879999995,0,0,0,0,4.400000095,0,0,0
23,3,2052,177,1,1,1,1,0,1055,0.920000017,0,0,0,0,0,0,1,1
24,7,3869,89,1,1,0,0,1,482,0.620000005,0,0,0,0,495,0,1,1
22,4,1076,67,1,1,1,0,0,687,1,0,0,0,0,243,0,1,0
24,2,285,3,1,1,1,0,0,919,0.379999995,0,0,0,0,354,0,1,1
21,1,1696,87,0,1,0,0,0,721,0,0,0,0,0,3.599999905,0,1,0
19,5,986,73,1,1,0,0,1,210,1,0,0,0,0,181,0,1,0
19,4,4161,121,0,0,0,0,1,472,0.349999994,0,0,0,0,128,0,1,1
20,5,2817,164,1,1,0,0,0,610,0.540000021,0,0,0,0,0,0,1,0
23,6,2911,37,1,1,1,0,0,687,0,0,0,0,0,244,0,1,0
19,1,3954,82,0,0,1,0,0,94,0.620000005,0,0,0,0,83,0,1,0
23,3,4688,207,1,1,1,0,0,910,0.150000006,0,0,0,0,477,0,0,1
22,7,1924,35,1,0,0,1,0,963,0.920000017,0,0,0,0,0,0,1,1
23,4,2131,67,1,0,0,0,0,892,0.310000002,0,0,0,0,427,0,1,1
23,4,1080,33,0,1,0,0,0,920,0.850000024,0,0,0,0,64.30000305,0,1,0
19,7,11541,990,1,0,0,1,1,581,0.800000012,0,0,0,0,0,0,0,0
22,8,2117,38,1,1,1,0,0,581,1,0,0,0,0,163,0,1,0
22,6,6931,272,1,0,0,0,0,579,0.119999997,0,0,0,0,141,0,0,0
22,3,5029,339,1,0,0,0,0,579,0.460000008,0,0,0,0,140,0,1,1
20,11,1553,77,0,0,1,0,0,1001,0.810000002,0,0,0,0,53.90000153,0,0,0
23,1,2268,89,0,0,0,0,0,121,0.620000005,0,0,0,0,468,0,0,0
25,3,1495,69,0,1,0,0,0,191,0,0,0,0,0,1,0,0,1
25,4,2698,112,0,1,1,0,0,92,0.730000019,0,0,0,0,137,0,1,0
24,9,1527,34,0,0,1,0,1,243,0.959999979,0,0,0,0,150,0,1,0
22,1,3007,212,0,1,0,0,0,1001,0,0,0,0,0,54.59999847,0,1,0
25,7,1931,81,0,0,0,0,0,621,0.920000017,0,0,0,0,314,0,1,1
19,9,2284,141,0,0,0,0,0,94,0.850000024,0,0,0,0,3.799999952,0,1,0
19,7,2579,64,1,1,1,0,1,185,0.769999981,0,0,0,0,139,0,1,0
20,4,4053,91,1,1,1,0,1,330,0.460000008,0,0,0,0,187,0,0,0
21,4,3230,69,1,1,1,0,1,391,0.579999983,0,0,0,0,142,0,1,1
19,6,4211,152,0,0,0,0,0,1105,0.379999995,0,0,0,0,169,0,0,1
20,1,1077,30,0,1,0,0,1,94,0.189999998,0,0,0,0,0,0,0,0
22,0,1548,51,0,0,1,0,0,1105,0,0,0,0,0,83.30000305,0,0,0
22,6,2272,70,1,0,0,0,1,1068,0.460000008,0,0,0,0,417,0,1,1
26,5,1457,69,1,1,1,0,0,945,0.920000017,0,0,0,0,320,0,0,1
24,5,5192,283,1,1,1,0,0,1068,0.810000002,0,0,0,0,413,0,1,1
22,2,5096,168,1,0,0,0,0,579,0.620000005,0,0,0,0,140,0,1,1
24,6,2687,125,0,1,0,0,0,645,0.850000024,0,0,0,0,30,0,1,1
25,4,5488,183,1,1,1,0,0,579,0.879999995,0,0,0,0,140,0,0,1
22,5,1130,105,0,0,0,0,0,94,0.620000005,0,0,0,0,11.39999962,0,0,0
23,3,475,46,0,1,0,0,0,752,0,0,0,0,0,58.79999924,0,0,0
19,8,4416,109,0,1,0,0,0,341,0.920000017,0,0,0,0,136,0,1,0
23,5,6282,403,1,0,1,0,0,1105,0,0,0,0,0,173,0,1,1
23,3,2209,40,1,1,1,0,0,928,0.349999994,0,0,0,0,338,0,1,1
25,1,3263,48,0,0,1,0,0,626,0.850000024,0,0,0,0,188,0,1,0
22,7,4553,219,1,0,0,0,1,1105,0.079999998,0,0,0,0,182,0,1,0
24,3,2103,104,1,0,1,0,0,34,0.920000017,0,0,0,0,76.69999695,0,0,0
19,9,5769,235,1,1,1,0,0,210,1,0,0,0,0,182,0,1,0
19,24,6654,620,1,1,0,0,0,10,0.959999979,1,0,0,1,33.5,0,1,1
23,3,3011,218,1,0,0,0,0,353,0,0,0,0,0,51.59999847,0,1,0
20,3,771,15,0,1,0,0,0,330,0.850000024,0,0,0,0,197,0,1,0
20,13,920,30,1,1,0,0,0,87,0.959999979,0,0,0,0,223,0,0,0
19,3,1295,7,0,0,0,0,1,490,1,0,0,0,0,138,0,1,1
23,6,2437,55,0,1,1,0,1,507,0.769999981,0,0,0,0,450,0,0,1
23,3,266,1,1,1,0,0,0,888,0.699999988,0,0,0,0,169,0,1,0
25,8,2813,80,0,1,0,0,0,945,0.5,0,0,0,0,315,0,1,1
22,2,1618,104,0,0,0,0,1,349,0.270000011,0,0,0,0,152,0,1,1
21,1,811,41,1,1,0,0,0,1089,0.540000021,0,0,0,0,28.70000076,0,0,0
24,4,2054,81,1,1,1,0,0,249,0.730000019,0,0,0,0,310,0,1,1
25,2,561,11,0,0,0,0,0,945,0,0,0,0,0,315,0,0,1
23,3,1685,46,0,0,0,0,1,821,0.689999998,0,0,0,0,423,0,0,1
23,7,5073,119,0,0,0,0,1,1105,0.850000024,0,0,0,0,183,0,1,0
19,7,4332,204,1,0,0,0,0,579,0,0,0,0,0,141,0,0,0
19,1,937,34,1,0,0,0,0,528,0.230000004,0,0,0,0,4.800000191,0,1,0
20,4,3515,91,1,0,0,0,0,886,0.039999999,0,0,0,0,173,0,0,1
21,3,2205,122,1,1,0,0,0,99,0.810000002,0,0,0,0,94.19999695,0,1,0
19,4,1206,30,0,1,0,0,0,650,0,0,0,0,0,121,0,1,0
24,4,1425,48,1,0,0,0,0,860,0.810000002,0,0,0,0,162,0,1,1
22,1,3344,58,1,0,0,1,1,72,0.649999976,0,0,0,0,136,0,1,0
24,3,1593,86,1,0,0,0,0,602,0.769999981,0,0,0,0,18.20000076,0,1,0
25,4,2390,124,1,0,0,0,0,94,0,0,0,0,0,80.09999847,0,1,1
22,8,3227,132,1,1,1,0,1,730,0.850000024,0,0,0,0,369,0,1,1
25,3,818,20,1,0,0,0,0,237,0,0,0,0,0,108,0,1,1
22,3,2870,197,0,1,0,0,0,94,0.230000004,0,0,0,0,52.20000076,0,1,0
22,4,4705,276,1,0,0,0,0,978,0.959999979,0,0,0,0,119,0,1,1
22,3,2987,65,0,1,0,1,0,581,0.850000024,0,0,0,0,161,0,0,0
20,3,3255,244,1,0,0,0,0,128,0.5,0,0,0,0,50.20000076,0,1,1
23,2,2182,114,1,0,1,0,0,920,0.579999983,0,0,0,0,51.40000153,0,0,1
24,7,729,19,1,0,0,0,0,103,0.920000017,0,0,0,0,103,0,1,0
23,7,3197,137,1,1,1,0,0,680,0.540000021,0,0,0,0,216,0,1,1
25,9,3652,124,1,0,1,0,0,287,0.800000012,0,0,0,0,185,0,1,0
24,9,1207,88,0,1,0,0,0,694,0.579999983,0,0,0,0,67.19999695,0,1,0
22,3,1246,118,0,1,0,0,0,740,0.620000005,0,0,0,0,22.70000076,0,1,0
24,12,879,26,1,1,0,0,0,170,1,0,0,0,0,151,0,1,0
21,6,365,7,1,1,1,0,1,64,0.879999995,0,0,0,0,153,0,0,0
25,5,1604,81,0,1,0,0,0,866,1,0,0,0,0,162,0,1,1
21,2,6266,311,1,1,0,0,1,684,0.5,0,0,0,0,81.59999847,0,1,1
21,5,1676,48,1,0,0,0,0,1105,0.419999987,0,0,0,0,173,0,0,0
